"","name","datetime","tempmax","tempmin","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","precipprob","precipcover","preciptype","snow","snowdepth","windgust","windspeed","winddir","sealevelpressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","sunrise","sunset","moonphase","conditions","description","icon","stations","year","month","sunrise_time","sunset_time"
"78","Arizona",1990-03-19,31.2,14.3,23.7,29.1,14.3,23,-0.8,22,0,0,0,NA,NA,NA,NA,16.5,95.6,1017.1,7.1,66.3,NA,NA,NA,NA,1990-03-19 06:33:25,1990-03-19 18:39:11,0.75,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,3,23605,67151
"79","Arizona",1990-03-20,31.7,18.2,25.1,29.5,18.2,24.4,0.5,20.8,0,0,0,NA,NA,NA,NA,16.5,91,1016.4,70.8,58.7,NA,NA,NA,NA,1990-03-20 06:32:05,1990-03-20 18:39:56,0.8,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,3,23525,67196
"80","Arizona",1990-03-21,32.8,17.6,24.9,30.4,17.6,24.2,1.1,22.9,0,0,0,NA,NA,NA,NA,12.9,113.8,1013.3,76.4,53.9,NA,NA,NA,NA,1990-03-21 06:30:44,1990-03-21 18:40:41,0.84,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,3,23444,67241
"81","Arizona",1990-03-22,33.8,16.4,25.2,31.3,16.4,24.3,0.2,21.5,0,0,0,NA,NA,NA,NA,12.8,108.5,1012.9,13.9,53.7,NA,NA,NA,NA,1990-03-22 06:29:24,1990-03-22 18:41:25,0.87,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,3,23364,67285
"82","Arizona",1990-03-23,33.8,17.6,25.5,31.3,17.6,24.6,0.4,20.7,0,0,0,NA,NA,NA,NA,16.4,108.3,1011.7,15.4,58.6,NA,NA,NA,NA,1990-03-23 06:28:03,1990-03-23 18:42:10,0.9,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,3,23283,67330
"83","Arizona",1990-03-24,34.2,17.7,25.6,31.7,17.7,24.7,1.3,21.8,0,0,0,NA,NA,NA,NA,15.9,122.9,1009.9,42.1,58.6,NA,NA,NA,NA,1990-03-24 06:26:42,1990-03-24 18:42:54,0.93,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,3,23202,67374
"84","Arizona",1990-03-25,32.8,17.7,25.4,30.4,17.7,24.6,1.6,22.4,0,0,0,NA,NA,NA,NA,14.5,110.3,1012.3,53.9,63.7,NA,NA,NA,NA,1990-03-25 06:25:22,1990-03-25 18:43:39,0.97,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,3,23122,67419
"85","Arizona",1990-03-26,32.7,19.1,25.3,30.4,19.1,24.6,1.8,22.3,0,0,0,NA,NA,NA,NA,17.9,129.7,1012.5,97.6,55.3,NA,NA,NA,NA,1990-03-26 06:24:01,1990-03-26 18:44:23,0,"Overcast","Cloudy skies throughout the day.","cloudy","7.22780231837228e+21",1990,3,23041,67463
"86","Arizona",1990-03-27,28.7,20,24.1,27.2,20,23.8,2.5,25.2,0,0,0,NA,NA,NA,NA,18.8,236.2,1009.3,76.7,58.4,NA,NA,NA,NA,1990-03-27 06:22:41,1990-03-27 18:45:07,0.03,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,3,22961,67507
"87","Arizona",1990-03-28,24.3,15.5,20.4,24.3,15.5,20.4,2.9,31.8,0,0,0,NA,NA,NA,NA,29.4,257.1,1007.3,35.1,49.2,NA,NA,NA,NA,1990-03-28 06:21:20,1990-03-28 18:45:51,0.07,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,3,22880,67551
"88","Arizona",1990-03-29,20.4,13.4,15.6,20.4,13.4,15.6,8.3,62.9,1.039,100,8.33,"rain",NA,NA,NA,25.8,243.9,1009.4,82.7,48.2,NA,NA,NA,NA,1990-03-29 06:20:00,1990-03-29 18:46:35,0.1,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.","rain","7.22780231837228e+21",1990,3,22800,67595
"89","Arizona",1990-03-30,23.3,12.1,17,23.3,12.1,17,7.3,56.5,0.283,100,4.17,"rain",NA,NA,NA,19,105.4,1011.3,59.1,56.1,NA,NA,NA,NA,1990-03-30 06:18:40,1990-03-30 18:47:19,0.14,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.","rain","7.22780231837228e+21",1990,3,22720,67639
"90","Arizona",1990-03-31,21.1,13.4,16.3,21.1,13.4,16.3,7.2,56,0.028,100,4.17,"rain",NA,NA,NA,18.1,225.4,1011.4,73.4,61.9,NA,NA,NA,NA,1990-03-31 06:17:20,1990-03-31 18:48:03,0.17,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.","rain","7.22780231837228e+21",1990,3,22640,67683
"91","Arizona",1990-04-01,23.3,12.8,17.8,23.3,12.8,17.8,7.2,52.4,0,0,0,NA,NA,NA,NA,18.1,111,1013.6,60.6,61.6,NA,NA,NA,NA,1990-04-01 06:16:00,1990-04-01 18:48:47,0.21,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,22560,67727
"92","Arizona",1990-04-02,27.1,13.7,20.3,26.6,13.7,20.3,5.4,40.3,0,0,0,NA,NA,NA,NA,15.8,75.2,1016.2,31.8,62.5,NA,NA,NA,NA,1990-04-02 06:14:41,1990-04-02 18:49:31,0.25,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,4,22481,67771
"93","Arizona",1990-04-03,28.8,14.9,22.3,27.3,14.9,21.9,3.9,32.9,0,0,0,NA,NA,NA,NA,15.9,75.7,1015,5.3,72.3,NA,NA,NA,NA,1990-04-03 06:13:21,1990-04-03 18:50:15,0.28,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,4,22401,67815
"94","Arizona",1990-04-04,28.8,17.8,22.5,27.4,17.8,22.3,6.2,35.8,0,0,0,NA,NA,NA,NA,20.3,195.9,1011.4,53.7,60.9,NA,NA,NA,NA,1990-04-04 06:12:03,1990-04-04 18:50:59,0.31,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,22323,67859
"95","Arizona",1990-04-05,26.6,17,21.7,26.6,17,21.7,10.1,49.1,0,0,0,NA,NA,NA,NA,18.5,312.8,1011.4,40.2,59.4,NA,NA,NA,NA,1990-04-05 06:10:44,1990-04-05 18:51:43,0.35,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,22244,67903
"96","Arizona",1990-04-06,29.3,17.7,23.7,28,17.7,23.4,9.1,41.4,0,0,0,NA,NA,NA,NA,14.4,120.5,1012,48.9,55.9,NA,NA,NA,NA,1990-04-06 06:09:26,1990-04-06 18:52:27,0.38,"Partially cloudy","Becoming cloudy in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,4,22166,67947
"97","Arizona",1990-04-07,27.9,18.9,23.6,27,18.9,23.4,8.5,39,0,0,0,NA,NA,NA,NA,18.2,254.6,1011.1,86.8,63.8,NA,NA,NA,NA,1990-04-07 06:08:08,1990-04-07 18:53:11,0.42,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,22088,67991
"98","Arizona",1990-04-08,29.3,17.8,23.2,27.8,17.8,22.9,6.6,35.9,0,0,0,NA,NA,NA,NA,25.8,242.2,1011.4,34.8,68.8,NA,NA,NA,NA,1990-04-08 06:06:50,1990-04-08 18:53:55,0.45,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,4,22010,68035
"99","Arizona",1990-04-09,29.4,16.5,23.2,27.8,16.5,22.8,3.9,29.8,0,0,0,NA,NA,NA,NA,16.5,231.6,1014.9,0.5,55,NA,NA,NA,NA,1990-04-09 06:05:33,1990-04-09 18:54:40,0.5,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,4,21933,68080
"100","Arizona",1990-04-10,33.3,17.1,25.8,31,17.1,24.8,2.9,24.8,0,0,0,NA,NA,NA,NA,14.4,12.8,1016.5,10.3,74.5,NA,NA,NA,NA,1990-04-10 06:04:17,1990-04-10 18:55:24,0.52,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,4,21857,68124
"101","Arizona",1990-04-11,33.9,18.2,26.2,31.5,18.2,25.3,2.1,22,0,0,0,NA,NA,NA,NA,14.6,190.9,1011.4,44.5,58.4,NA,NA,NA,NA,1990-04-11 06:03:01,1990-04-11 18:56:08,0.55,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,21781,68168
"102","Arizona",1990-04-12,36.1,18.7,27.1,33.6,18.7,26,1.7,20.3,0,0,0,NA,NA,NA,NA,20.2,175.5,1008.3,0.6,60.9,NA,NA,NA,NA,1990-04-12 06:01:45,1990-04-12 18:56:52,0.59,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,4,21705,68212
"103","Arizona",1990-04-13,36.7,19.2,28.2,34.2,19.2,27,2.5,19.8,0,0,0,NA,NA,NA,NA,16.5,229,1010.9,7.6,60.9,NA,NA,NA,NA,1990-04-13 06:00:30,1990-04-13 18:57:37,0.62,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,4,21630,68257
"104","Arizona",1990-04-14,36.6,20,28.7,34.2,20,27.5,3.3,20.4,0,0,0,NA,NA,NA,NA,14.1,65,1012.4,55,61.3,NA,NA,NA,NA,1990-04-14 05:59:16,1990-04-14 18:58:21,0.65,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,21556,68301
"105","Arizona",1990-04-15,37.7,19.1,28.2,35.3,19.1,27.1,2.5,19.9,0,0,0,NA,NA,NA,NA,22.3,162.8,1008.4,12.4,68.7,NA,NA,NA,NA,1990-04-15 05:58:02,1990-04-15 18:59:06,0.69,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,4,21482,68346
"106","Arizona",1990-04-16,32.2,20.4,25.7,29.9,20.4,24.9,-0.1,19,0,0,0,NA,NA,NA,NA,30.4,175.1,1006,61.2,47.4,NA,NA,NA,NA,1990-04-16 05:56:49,1990-04-16 18:59:50,0.72,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,21409,68390
"107","Arizona",1990-04-17,26.6,18.3,22.7,26.6,18.3,22.7,7.2,37.8,0,0,0,NA,NA,NA,NA,16.4,216,1008.6,56.9,53.1,NA,NA,NA,NA,1990-04-17 05:55:36,1990-04-17 19:00:35,0.75,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,21336,68435
"108","Arizona",1990-04-18,27.8,16.2,21.7,26.7,16.2,21.6,5.6,35.9,0,0,0,NA,NA,NA,NA,18.7,42.7,1010,53.7,56.6,NA,NA,NA,NA,1990-04-18 05:54:25,1990-04-18 19:01:20,0.75,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,21265,68480
"109","Arizona",1990-04-19,30.6,17.1,24.3,28.7,17.1,23.7,5.9,33.1,0,0,0,NA,NA,NA,NA,14.6,243.7,1011.9,18.6,60,NA,NA,NA,NA,1990-04-19 05:53:13,1990-04-19 19:02:04,0.82,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,4,21193,68524
"110","Arizona",1990-04-20,33.8,18.3,26.5,31.4,18.3,25.5,5,26.7,0,0,0,NA,NA,NA,NA,20.1,179.5,1011.4,25,57.2,NA,NA,NA,NA,1990-04-20 05:52:03,1990-04-20 19:02:49,0.85,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,21123,68569
"111","Arizona",1990-04-21,33.7,20,26.9,31.4,20,26,5.1,26,0,0,0,NA,NA,NA,NA,21.9,240.1,1009.5,78,66.6,NA,NA,NA,NA,1990-04-21 05:50:53,1990-04-21 19:03:34,0.89,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,21053,68614
"112","Arizona",1990-04-22,30.7,19.3,25.6,28.7,19.3,24.9,5.1,27.9,0,0,0,NA,NA,NA,NA,18.5,256.2,1008,82.3,68.5,NA,NA,NA,NA,1990-04-22 05:49:45,1990-04-22 19:04:19,0.92,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,20985,68659
"113","Arizona",1990-04-23,29.3,18.8,24.1,27.7,18.8,23.8,4.9,29.6,0,0,0,NA,NA,NA,NA,32.8,243,1005.7,56.7,60.6,NA,NA,NA,NA,1990-04-23 05:48:37,1990-04-23 19:05:04,0.95,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,20917,68704
"114","Arizona",1990-04-24,21.6,15.1,18.6,21.6,15.1,18.6,9.1,56.4,4.295,100,29.17,"rain",NA,NA,NA,31.2,243.3,1004.1,84.5,41.6,NA,NA,NA,NA,1990-04-24 05:47:30,1990-04-24 19:05:50,0,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.","rain","7.22780231837228e+21",1990,4,20850,68750
"115","Arizona",1990-04-25,26.7,15.1,20.7,26.2,15.1,20.7,8.5,50.9,0,0,0,NA,NA,NA,NA,14.7,95,1009.3,44.9,64.8,NA,NA,NA,NA,1990-04-25 05:46:23,1990-04-25 19:06:35,0.02,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,4,20783,68795
"116","Arizona",1990-04-26,33.4,17,24.9,31,17,24.1,5.4,34.9,0,0,0,NA,NA,NA,NA,28.8,224.1,1008.3,41.9,60.4,NA,NA,NA,NA,1990-04-26 05:45:18,1990-04-26 19:07:20,0.05,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,20718,68840
"117","Arizona",1990-04-27,36.1,19.4,27.7,33.4,19.4,26.5,2.6,22.1,0,0,0,NA,NA,NA,NA,25.3,246.6,1008.6,45.6,62.8,NA,NA,NA,NA,1990-04-27 05:44:14,1990-04-27 19:08:05,0.09,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,20654,68885
"118","Arizona",1990-04-28,36.7,21,29.2,33.7,21,27.8,0.5,17.9,0,0,0,NA,NA,NA,NA,29.7,217.6,1005.9,47,63.1,NA,NA,NA,NA,1990-04-28 05:43:10,1990-04-28 19:08:51,0.12,"Partially cloudy","Becoming cloudy in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,4,20590,68931
"119","Arizona",1990-04-29,33.3,22.9,28.5,30.9,22.9,27.3,2.2,18.8,0,0,0,NA,NA,NA,NA,31.8,247,1001.7,60.7,58.2,NA,NA,NA,NA,1990-04-29 05:42:08,1990-04-29 19:09:36,0.16,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,20528,68976
"120","Arizona",1990-04-30,27.1,20.5,23.8,26.7,20.5,23.8,1.6,25.8,0,0,0,NA,NA,NA,NA,27.9,257.6,1003.6,46.3,60.8,NA,NA,NA,NA,1990-04-30 05:41:06,1990-04-30 19:10:22,0.19,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,4,20466,69022
"121","Arizona",1990-05-01,26.1,16.1,20.5,26.1,16.1,20.5,1.8,29.8,0.472,100,4.17,"rain",NA,NA,NA,25.1,212.3,1005.9,37,46.5,NA,NA,NA,NA,1990-05-01 05:40:06,1990-05-01 19:11:07,0.25,"Rain, Partially cloudy","Becoming cloudy in the afternoon with late afternoon rain.","rain","7.22780231837228e+21",1990,5,20406,69067
"122","Arizona",1990-05-02,27.8,16.1,21.7,26.7,16.1,21.6,2,29,0,0,0,NA,NA,NA,NA,20.4,253.2,1006.6,27.3,60.1,NA,NA,NA,NA,1990-05-02 05:39:06,1990-05-02 19:11:52,0.26,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,20346,69112
"123","Arizona",1990-05-03,32.2,16.5,24.8,29.9,16.5,23.9,1.8,25.3,0,0,0,NA,NA,NA,NA,17.9,112.6,1010.7,12.7,59.6,NA,NA,NA,NA,1990-05-03 05:38:08,1990-05-03 19:12:38,0.29,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,20288,69158
"124","Arizona",1990-05-04,34.4,21.4,28.3,31.9,21.4,27.1,3.7,21.9,0,0,0,NA,NA,NA,NA,19.8,101.3,1011.4,16.7,67.1,NA,NA,NA,NA,1990-05-04 05:37:11,1990-05-04 19:13:23,0.33,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,20231,69203
"125","Arizona",1990-05-05,35.1,23.2,29.6,32.5,23.2,28.2,3.2,19.8,0,0,0,NA,NA,NA,NA,27.6,72.8,1011.3,14.1,73.6,NA,NA,NA,NA,1990-05-05 05:36:15,1990-05-05 19:14:08,0.36,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,20175,69248
"126","Arizona",1990-05-06,34.3,23.7,29.2,31.7,23.7,27.8,1.1,17.3,0,0,0,NA,NA,NA,NA,26.2,94.4,1010.8,0.1,67.8,NA,NA,NA,NA,1990-05-06 05:35:20,1990-05-06 19:14:54,0.4,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,20120,69294
"127","Arizona",1990-05-07,36.6,21.5,29.7,33.8,21.5,28.2,1.5,17.5,0,0,0,NA,NA,NA,NA,25.5,204.8,1006.3,12.5,58.9,NA,NA,NA,NA,1990-05-07 05:34:27,1990-05-07 19:15:39,0.43,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,20067,69339
"128","Arizona",1990-05-08,36.1,22.2,29.8,33.3,22.2,28.2,0.7,16.9,0,0,0,NA,NA,NA,NA,28.9,252.5,1006.5,6.5,53.2,NA,NA,NA,NA,1990-05-08 05:33:34,1990-05-08 19:16:24,0.47,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,20014,69384
"129","Arizona",1990-05-09,35.6,21,28.5,32.9,21,27.2,-0.1,16.6,0,0,0,NA,NA,NA,NA,19.7,115.9,1009.5,64.2,56.5,NA,NA,NA,NA,1990-05-09 05:32:43,1990-05-09 19:17:09,0.5,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,19963,69429
"130","Arizona",1990-05-10,33.8,21.9,28.1,31.2,21.9,27,-1.8,14.8,0,0,0,NA,NA,NA,NA,23.8,200.6,1005.4,45.2,62.4,NA,NA,NA,NA,1990-05-10 05:31:53,1990-05-10 19:17:54,0.53,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,5,19913,69474
"131","Arizona",1990-05-11,29.4,18.8,24.6,27.7,18.8,24.1,2,23.5,0,0,0,NA,NA,NA,NA,22.1,250.6,1006.4,5.1,54.1,NA,NA,NA,NA,1990-05-11 05:31:04,1990-05-11 19:18:39,0.57,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,19864,69519
"132","Arizona",1990-05-12,32.8,18.3,25.9,30.4,18.3,25,2,22.4,0,0,0,NA,NA,NA,NA,14.2,119.3,1009.8,36.5,61.2,NA,NA,NA,NA,1990-05-12 05:30:17,1990-05-12 19:19:23,0.6,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,19817,69563
"133","Arizona",1990-05-13,34.3,19.2,27.5,31.7,19.2,26.4,1.6,20,0,0,0,NA,NA,NA,NA,17.7,98.9,1008.9,0.7,59.5,NA,NA,NA,NA,1990-05-13 05:29:31,1990-05-13 19:20:07,0.64,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,19771,69607
"134","Arizona",1990-05-14,35,20.9,28.7,32.4,20.9,27.5,-0.6,15.8,0,0,0,NA,NA,NA,NA,30.7,191.4,1006.8,0.4,59.1,NA,NA,NA,NA,1990-05-14 05:28:46,1990-05-14 19:20:52,0.67,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,19726,69652
"135","Arizona",1990-05-15,33.8,19.4,27,31.3,19.4,26,-2,15.1,0,0,0,NA,NA,NA,NA,24.4,238.5,1007.9,2.2,61.1,NA,NA,NA,NA,1990-05-15 05:28:03,1990-05-15 19:21:35,0.7,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,19683,69695
"136","Arizona",1990-05-16,35,19.8,27.8,32.4,19.8,26.6,0.6,17.8,0,0,0,NA,NA,NA,NA,14.2,197.4,1011.4,26.5,54.6,NA,NA,NA,NA,1990-05-16 05:27:21,1990-05-16 19:22:19,0.74,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,19641,69739
"137","Arizona",1990-05-17,37.7,21.4,29.8,35.2,21.4,28.4,2.4,18,0,0,0,NA,NA,NA,NA,21.5,215.6,1008.8,27.4,51.7,NA,NA,NA,NA,1990-05-17 05:26:40,1990-05-17 19:23:02,0.75,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,5,19600,69782
"138","Arizona",1990-05-18,33.4,23.3,28.6,31,23.3,27.4,-0.3,15.4,0,0,0,NA,NA,NA,NA,20.1,252.6,1007.8,50.2,59.8,NA,NA,NA,NA,1990-05-18 05:26:01,1990-05-18 19:23:45,0.81,"Partially cloudy","Becoming cloudy in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,5,19561,69825
"139","Arizona",1990-05-19,30.6,20.1,25.7,28.6,20.1,25.1,-2.6,15.3,0,0,0,NA,NA,NA,NA,26.2,258.9,1006.7,74.4,61.6,NA,NA,NA,NA,1990-05-19 05:25:23,1990-05-19 19:24:28,0.84,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,19523,69868
"140","Arizona",1990-05-20,32.1,17.8,25.7,29.9,17.8,24.8,0.6,19.9,0,0,0,NA,NA,NA,NA,14.1,284.3,1010.1,6,55.8,NA,NA,NA,NA,1990-05-20 05:24:47,1990-05-20 19:25:10,0.87,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,19487,69910
"141","Arizona",1990-05-21,35.7,20.9,29.1,33.2,20.9,27.7,3.6,20.5,0,0,0,NA,NA,NA,NA,14.5,328,1011.3,48.6,55.1,NA,NA,NA,NA,1990-05-21 05:24:12,1990-05-21 19:25:52,0.91,"Partially cloudy","Becoming cloudy in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,5,19452,69952
"142","Arizona",1990-05-22,37.9,23.2,31.4,35.7,23.2,30,6.2,21.4,0,0,0,NA,NA,NA,NA,16.7,248.7,1009.7,62.9,55.2,NA,NA,NA,NA,1990-05-22 05:23:39,1990-05-22 19:26:34,0.94,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,19419,69994
"143","Arizona",1990-05-23,39.9,25.5,33.2,38,25.5,31.6,7.5,21.1,0,0,0,NA,NA,NA,NA,21.9,273.9,1005.9,79.5,60.8,NA,NA,NA,NA,1990-05-23 05:23:07,1990-05-23 19:27:15,0.98,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,19387,70035
"144","Arizona",1990-05-24,35,25.7,31,32.4,25.7,29.2,1.9,16.5,0,0,0,NA,NA,NA,NA,24.9,255.2,1004.9,28.3,61,NA,NA,NA,NA,1990-05-24 05:22:37,1990-05-24 19:27:55,0,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,19357,70075
"145","Arizona",1990-05-25,35.6,20.9,29,32.9,20.9,27.6,-1.8,14.4,0,0,0,NA,NA,NA,NA,18.8,235.7,1007.6,8.1,62.6,NA,NA,NA,NA,1990-05-25 05:22:08,1990-05-25 19:28:35,0.04,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,19328,70115
"146","Arizona",1990-05-26,36.1,21.2,29.4,33.2,21.2,27.9,-2,13.9,0,0,0,NA,NA,NA,NA,21.4,258.1,1008,41.4,61.1,NA,NA,NA,NA,1990-05-26 05:21:41,1990-05-26 19:29:14,0.08,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,19301,70154
"147","Arizona",1990-05-27,36.1,21.1,29.3,33.3,21.1,27.9,-0.2,15.5,0,0,0,NA,NA,NA,NA,21.7,265.8,1005.5,18.8,63.3,NA,NA,NA,NA,1990-05-27 05:21:15,1990-05-27 19:29:53,0.11,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,5,19275,70193
"148","Arizona",1990-05-28,28.8,16.2,24.8,27.4,16.2,24.4,6.3,33.3,3.284,100,8.33,"rain",NA,NA,NA,27.2,272.2,1003.5,86.1,53.9,NA,NA,NA,NA,1990-05-28 05:20:51,1990-05-28 19:30:31,0.14,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.","rain","7.22780231837228e+21",1990,5,19251,70231
"149","Arizona",1990-05-29,27.9,16.2,22,26.8,16.2,21.9,10.5,53.5,0.283,100,4.17,"rain",NA,NA,NA,12.4,136.3,1010.2,44.1,33.8,NA,NA,NA,NA,1990-05-29 05:20:28,1990-05-29 19:31:09,0.18,"Rain, Partially cloudy","Partly cloudy throughout the day with early morning rain.","rain","7.22780231837228e+21",1990,5,19228,70269
"150","Arizona",1990-05-30,33.3,18.9,26.8,31,18.9,25.8,6.1,30.1,0,0,0,NA,NA,NA,NA,18,154.3,1009,29.6,50.9,NA,NA,NA,NA,1990-05-30 05:20:07,1990-05-30 19:31:46,0.21,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,5,19207,70306
"151","Arizona",1990-05-31,33.3,20.7,27.8,31,20.7,26.7,3.5,22,0,0,0,NA,NA,NA,NA,20.5,240.6,1007.7,41.2,57,NA,NA,NA,NA,1990-05-31 05:19:48,1990-05-31 19:32:22,0.25,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","7.22780231837228e+21",1990,5,19188,70342
"152","Arizona",1990-06-01,32.9,20.7,27.9,30.6,20.7,26.9,3.3,21.3,0,0,0,NA,NA,NA,NA,21.5,251.8,1008.4,26.3,49,NA,NA,NA,NA,1990-06-01 05:19:30,1990-06-01 19:32:57,0.28,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","7.22780231837228e+21",1990,6,19170,70377
"153","Arizona",1990-06-02,38.3,21.5,30.8,35.3,21.5,29.2,2.2,18,0,0,0,NA,NA,NA,NA,23.3,109.5,1011.4,0,66.1,NA,NA,NA,NA,1990-06-02 05:19:13,1990-06-02 19:33:32,0.31,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,6,19153,70412
"154","Arizona",1990-06-03,43.3,24.2,33.8,40,24.2,31.9,3.3,16,0,0,0,NA,NA,NA,NA,15.8,134.6,1010.4,0.1,67.8,NA,NA,NA,NA,1990-06-03 05:18:59,1990-06-03 19:34:05,0.34,"Clear","Clear conditions throughout the day.","clear-day","7.22780231837228e+21",1990,6,19139,70445
